8433	8990
8433	469
8433	6908
8433	9367
8433	2025
8433	6709
5551	4489
5736	6080
5736	4402
7291	4088
7291	933
7291	3788
7291	429
7291	3989
7291	5079
7291	54
7291	5383
7291	7562
6551	7026
6551	5179
6551	7156
6551	773
6551	4221
6551	6193
6551	5156
6551	5939
6551	765
6551	1042
6551	4480
6551	2362
6551	2361
6551	7618
6551	4389
6551	6089
3173	3172
3172	11566
3172	6418
3172	10854
3172	11890
302	11188
302	7579
302	8701
302	2972
302	6893
2731	7032
2731	3971
2731	8485
2731	9465
4558	5882
6557	4156
6557	2362
6557	1282
6557	1331
6557	3445
6557	2358
9571	11520
9571	7581
9571	1928
9571	2620
9571	6446
9571	5505
9571	6775
9571	2006
9571	11007
9571	8172
9571	5938
9571	7746
9571	4103
9571	5772
8532	8176
8532	5882
11485	10429
11485	6269
11485	9261
11485	9257
11485	9046
11485	11644
11485	4666
11485	9077
11485	11076
11485	461
11485	7424
11485	8302
11485	934
11485	8661
11485	697
11485	6894
11485	3627
11485	4853
11485	5313
11485	7072
11485	2765
11485	8970
11485	7657
11485	2861
11485	3298
11485	5882
7718	4011
11911	2146
11911	3530
11911	9184
11911	7132
11911	9401
11911	4874
11911	5180
11911	7965
11911	11123
11911	4327
11911	2151
11911	6831
10022	3649
10022	3639
10022	2566
10022	3659
8578	2762
9505	1243
9505	780
9505	7921
9505	9465
9505	9907
9505	9326
9505	3973
9505	10560
9505	3971
9505	8485
4021	5214
4021	11169
4021	5145
8142	9882
8142	1659
8142	4015
8142	8045
8142	7174
8142	78
8142	8665
8142	935
10560	5917
10560	5900
10560	3563
10560	4639
10560	9895
10560	8438
10560	7520
10560	7032
10560	6640
10560	3812
10560	8847
10560	8658
10560	9222
10560	8382
10560	9391
10560	9326
10560	1243
10560	10225
10560	7135
10560	779
10560	5946
10560	9717
10560	8115
10560	6331
10560	7903
10560	7819
10560	8469
10560	4837
10560	6256
10560	10721
10560	11151
10560	9691
10560	11895
10560	7921
10560	10586
10560	5153
10560	9482
10560	6316
10560	8708
10560	7001
10560	780
10560	5673
10560	8830
10560	4361
10560	5394
10560	6060
10560	7139
10560	3177
10560	5622
10560	3407
10560	8485
10560	7812
10560	6550
10560	9012
10560	8273
10560	7524
10560	3534
10560	10388
10560	781
10560	9062
10560	5577
10560	2799
10560	6721
1057	4045
1057	685
1057	10939
1057	7135
1057	9465
1057	6253
1057	7819
1057	7717
1057	6785
1057	3657
1057	6640
1057	8847
1057	8708
1057	6060
1057	5622
1057	7812
1057	11807
1057	10055
1057	1809
1057	3640
1058	8644
4191	9326
4191	281
2884	4015
2884	7136
2884	9576
2884	3795
2884	2883
2884	4890
4523	3498
4523	1525
4523	6490
4523	9647
4523	9719
4523	702
4523	701
4523	700
4523	1812
4523	5522
4523	5523
4523	7538
4523	11502
4523	3621
4523	3786
4523	9538
4523	5182
4523	1814
4523	11326
4523	4814
4523	4055
4523	7420
4523	4835
4523	935
4523	5809
4523	168
4523	9489
4523	3187
4523	92
4523	4816
4522	1307
4522	1302
4009	4358
4009	10734
4010	4382
4010	3435
9623	7918
9623	3995
9623	1665
9623	9904
9326	10083
9326	629
9326	6065
9326	4744
9326	8813
9326	5399
9326	3786
9326	8666
9326	1626
9326	6327
9326	6253
9326	11687
9326	4936
9326	8953
9326	3602
9326	3307
9326	5324
9326	10255
9326	7289
9326	6343
9326	7083
9326	9593
9326	6675
9326	1688
9326	2562
9326	2564
9326	1408
9326	5835
9326	8940
9326	7337
9326	1071
9326	2563
9326	6657
9326	4704
9326	4241
9326	6931
9326	2388
10529	2026
10529	469
10529	3924
10529	10086
10529	3874
10529	8698
10529	3918
10529	8272
10529	2993
10529	6647
10529	747
9595	392
9595	3918
2902	3758
2902	2856
2902	4481
2902	6335
2902	1278
2902	3416
8972	6354
8972	3489
8972	4717
6354	3489
6354	11372
6354	9704
6354	9562
6354	4717
6354	4172
10786	4172
10786	11372
10786	9704
10786	4717
8698	2026
8698	6976
8698	11166
8698	7698
8698	10647
8698	11413
8698	8232
8698	6350
8698	38
8698	5755
8698	1178
8698	7096
8698	2930
8698	4106
8698	7315
8698	7157
8698	7914
8698	3396
8698	9254
8698	8477
8698	8869
8698	747
8698	10411
8698	3356
8698	3416
8698	5732
8698	4207
8698	7358
8698	2435
8698	3905
8698	2320
8698	2750
8698	10641
8698	9375
8698	8724
8698	8875
8698	11492
8698	7324
8698	6133
8698	8828
8698	4221
8698	1632
8698	3401
8698	7789
8698	2633
8698	3209
8698	10041
8698	8752
8698	316
8698	7031
8698	1340
8698	7050
8698	7049
8698	9296
8698	11629
8698	6384
8698	11176
8698	5834
8698	11262
8698	6911
8698	6387
8698	8129
4913	10589
4913	4156
4913	4685
4913	776
4913	3445
2192	146
2192	3753
2192	2198
2192	2004
2192	2218
2192	1334
2192	2343
2192	9320
2192	4374
2192	9119
4426	5081
4426	5363
4426	3410
4426	5079
4426	3928
323	9416
323	4825
323	5700
323	1584
323	4274
323	5131
323	9470
323	1890
325	8990
325	9993
325	6193
325	5484
325	2103
325	2234
325	1535
325	1656
325	8357
325	4924
325	5801
325	802
325	3855
325	5540
325	10835
2185	2361
2185	2358
2185	9683
2186	10835
2186	2361
2186	2358
2824	5353
2824	3631
2824	1807
2824	2511
2824	3540
2824	5744
2824	4554
2824	3649
2824	3640
2824	3639
2824	5635
2824	4043
2824	7561
2824	6684
2824	8064
2824	3659
2824	8176
2824	10674
2824	2846
2824	9949
2824	2141
2824	5216
2189	4685
2189	3209
2189	3349
2189	3401
2189	861
2189	2362
2189	2361
2189	3445
2190	2361
2173	5024
2173	3209
2173	10566
2173	1882
2173	1876
2173	10835
2173	5461
2173	1884
2173	3401
2173	2361
2191	6210
2191	8890
2191	6911
2191	10835
2191	4156
2191	3868
2191	6207
2191	3401
2191	2361
2191	4685
2191	321
4347	38
5953	2874
5953	10684
5953	3435
8375	9677
8375	1876
8375	11024
8375	10033
8375	240
8375	2249
8375	865
8375	5067
8375	8513
8375	637
1558	789
1558	6626
1558	10959
1558	9948
1558	9703
1558	5427
1558	5359
1558	7502
1558	2981
1558	220
11264	701
9372	7083
9372	4874
9372	3865
10814	1714
10814	6669
10814	10180
10814	6320
10814	3240
10814	4874
10814	1665
10814	3865
10814	6469
10814	7619
10814	2214
10814	5370
10814	4927
10814	6361
10814	6890
10814	5752
10814	5660
8107	5909
8107	5427
9937	595
9937	802
9937	8990
9937	8432
9937	341
9937	8620
9937	327
9937	9343
9937	739
9937	5484
9937	2234
9937	9795
9937	10180
3078	2358
11258	2361
11258	2358
8087	4126
8087	11012
8087	2133
8087	776
8087	2358
11490	3244
11490	529
11490	7127
11490	7995
11490	777
11490	3245
11490	3246
822	3157
822	831
819	2069
819	2572
819	2615
819	6542
819	831
819	4775
819	835
819	2576
819	894
819	3157
818	2572
818	3157
818	7385
818	2576
1731	7666
1731	462
1731	1665
1731	633
1731	2714
1731	9579
1731	7325
1731	10277
1731	9477
1731	7962
1731	11488
1731	120
1731	5879
1731	3130
1731	5471
1731	7737
1731	11555
1731	7239
1731	9044
1731	4841
1731	9547
1731	321
1731	11123
1731	5999
5466	894
5466	3401
5466	361
5889	2491
2491	533
2491	9476
2491	8317
2491	11894
2491	9114
2491	7087
2491	11184
2491	2503
2491	9678
1888	8850
1888	6633
1888	934
1888	4274
1888	4272
1888	935
1888	4273
1888	113
1888	9440
1888	4275
2197	9499
2197	10504
2197	5805
2197	1516
2197	5107
2197	3401
2197	4685
2197	6207
2197	4156
2197	6210
2197	9142
7242	11188
7242	26
7242	1775
7242	3999
7242	7001
4928	10384
4928	7136
4928	7210
4928	1278
4928	8763
4928	2136
1883	5703
2837	3559
2837	2794
8054	8390
2447	6992
2447	10854
2447	2442
2443	10130
2444	9216
2444	7906
2444	9210
9484	4731
9484	7445
8317	7136
8317	8752
8317	1194
8317	2928
8317	613
2440	9210
2442	2441
2442	6992
2442	5402
9589	1307
9589	6613
9589	9929
9589	1302
9762	1482
9762	3071
9762	6941
9762	914
7146	8498
7146	762
3160	8263
3160	7411
3160	8493
3160	5973
3160	7812
3160	7135
3160	8847
3160	8708
3160	646
3160	10800
3160	9062
3160	5622
3160	6060
11476	1666
760	9172
760	677
760	9698
760	6589
760	676
760	643
760	761
760	649
760	7671
760	5276
760	3866
760	4874
760	669
760	1204
760	5275
760	580
760	668
760	584
760	579
760	5241
11205	2361
6404	3377
6404	3378
6404	3379
6404	3380
6404	3381
6404	3382
6404	7827
6404	370
6404	3389
6404	3387
6404	3386
6404	3388
6404	5695
6404	3383
6404	3385
6404	3384
6404	5920
6404	3392
6404	3391
6404	3394
6404	3393
4169	10784
4169	9260
4169	1988
4169	8243
4169	2796
4169	7381
4169	11106
4169	983
4169	1412
4169	9670
6662	10384
849	1035
849	6457
849	5407
849	10969
1193	8324
1193	6090
1193	8620
1193	4733
1193	9664
1193	6343
1193	739
1193	7513
1193	7289
1193	6253
1193	7578
1193	5970
1193	8953
1193	10411
1193	4936
1193	1532
1193	1499
1193	2572
1193	6862
1193	11197
1193	9143
1193	10255
1193	5638
1193	8456
1193	469
1193	125
1193	2564
1193	747
1193	3410
1193	1693
7780	1444
7780	5067
7780	7280
10547	4380
10547	1807
10547	9392
318	4825
318	734
318	3619
318	6911
316	1194
316	6058
315	9551
315	9416
315	4825
6834	7113
6834	4875
6834	2994
6834	10168
6834	9770
6090	4775
6090	3983
6090	831
6090	10650
6090	6827
6090	168
6090	9143
5133	982
5133	1076
7751	447
7751	90
7751	125
7751	10500
7751	7136
7751	735
7751	2909
7751	3758
7751	3918
7751	2025
7751	6207
7751	6495
7751	2133
9192	948
9192	7680
9192	11308
9192	5517
9192	4746
9192	4737
9192	6827
4581	11091
8281	5608
8281	7083
8281	3272
8281	7465
8281	2511
8281	3271
8281	1151
8281	1873
8281	6874
8281	1756
8281	3640
8281	9004
8	293
8	10828
11426	11747
8894	10241
8894	6457
8894	10921
8894	1421
8894	8260
7447	2951
7447	10403
7447	8260
7447	10048
7447	2982
7447	6035
7447	10241
7447	2417
7447	10921
7447	8688
7447	1421
7447	11158
4729	10241
4729	10921
4729	1421
4729	8260
811	727
811	5869
811	5855
811	9395
8399	2497
8399	2495
8399	238
8399	9172
8399	7325
8399	560
8399	9511
8399	4324
8399	2498
10047	5188
10047	1763
6774	4960
10422	10609
10060	2146
10060	8764
10060	5186
1856	2662
1856	6306
2055	1191
401	6145
401	11417
401	6520
401	2818
