9604,4086
9604,367
9604,57154
9604,64750
9604,4089
26994,8887
26994,7316
26994,6386
26994,7314
26994,8078
26994,5430
26994,6233
26994,7323
26994,7321
26994,59348
26994,10133
26994,142
26994,10001
26994,4204
26994,7128
26994,27342
26994,84164
26994,3720
26994,4734
26994,2060
26994,11060
26994,11059
26994,83737
26994,4152
26994,10241
26994,10617
26994,10422
26994,6872
26994,8924
26994,29978
26994,51619
26994,6597
26994,26088
26994,23163
26994,5934
26994,1386
26994,2305
26994,88455
26994,7311
26994,5788
26994,23351
26994,7322
26994,2074
26994,1871
26994,1870
26994,1869
26994,7067
26994,83932
26994,165918
26994,8925
26994,8517
26994,55040
26994,10318
26994,133957
26994,22905
26994,1874
26994,10254
26994,10009
26994,54476
26994,5925
26994,57154
26994,64750
26994,3725
26994,10015
26994,5859
26994,5927
26994,1959
26994,1960
26994,10075
84326,6667
84326,1386
84326,8290
84326,4904
84326,7020
84326,3725
84326,5430
84326,3172
84326,1874
84326,2099
84326,6872
84326,6935
84326,5934
57132,1386
57132,7709
57132,5925
57132,3725
57132,5430
57132,4609
57132,3172
57132,1874
57132,9525
57132,1869
57132,6872
57132,27183
57132,5934
5373,6667
5373,1386
5373,8290
5373,4904
5373,4149
5373,7020
5373,3725
5373,5430
5373,4609
5373,1874
5373,2099
5373,6872
5373,6935
5373,5934
445,369
2272,351
2272,9759
2272,9063
2272,8850
2272,3066
2272,6667
2272,1050
2272,6670
2272,1053
2272,1052
2272,4204
2272,8290
2272,6601
2272,3725
2272,3172
2272,3280
2272,121504
2272,8364
2272,8366
2272,8359
2272,8361
2272,8367
2272,8360
2272,8362
2272,8363
2272,8294
2272,8365
2272,8368
2272,554313
2272,8467
2272,8370
2272,5934
2272,1386
2272,11198
2272,5978
2272,1874
2272,1871
2272,1870
2272,1869
2272,55140
2272,1789
2272,1788
2272,6597
2272,3065
2272,8841
2272,10014
2272,1387
2272,3516
2272,1786
2272,5430
27185,10989
27185,80184
27185,54820
27185,5116
27185,333
27185,2801
27185,84056
27185,56850
27185,8667
27185,9826
27185,22809
27185,468
27185,88
27185,8997
27185,6453
27185,6709
27185,2039
27185,8497
27185,55729
27185,6605
27185,10142
27185,4248
27185,81565
55762,990
55762,10498
55762,2033
55762,8202
55762,8648
55762,5000
55762,4999
55762,6667
55762,4998
55762,1387
55762,4204
55762,1499
55762,5469
55762,3172
55762,53615
55762,3159
55762,6872
55762,5934
55762,1386
55762,367
55762,10499
55762,1874
55762,4174
55762,5430
55762,7161
55762,6908
55762,10524
55762,7520
55762,8607
55762,7157
55762,3725
814,23523
84872,3020
84872,604
84872,4609
84872,1386
84872,6667
84872,9612
84872,9611
84872,8290
84872,4297
84872,3725
84872,3172
84872,121504
84872,8364
84872,8366
84872,8359
84872,8361
84872,8367
84872,8360
84872,8362
84872,8363
84872,8294
84872,8365
84872,8368
84872,6597
84872,8467
84872,8370
84872,5934
84872,2309
84872,6776
84872,1874
84872,1869
84872,6749
84872,55140
84872,5307
84872,554313
84872,1387
84872,7157
84872,3021
55854,3172
54778,64750
2902,88
2902,2903
2902,7074
1659,604
1659,8932
1659,1386
1659,1499
1659,2114
1659,3725
1659,3172
1659,8202
1659,1874
1659,1871
1659,2099
1659,1869
1659,9612
1659,9611
1659,6872
1659,6714
1659,1870
1659,5934
6949,5111
6949,3172
84081,604
84081,8932
84081,1386
84081,1499
84081,2114
84081,3725
84081,8202
84081,1874
84081,1871
84081,2099
84081,1869
84081,9612
84081,9611
84081,6872
84081,6714
84081,1870
84081,5934
4928,7709
4928,1147
4928,4609
4928,2959
4928,8202
4928,7321
4928,4999
4928,8607
4928,8290
4928,9612
4928,9611
4928,4613
4928,10856
4928,4204
4928,4790
4928,8932
4928,1499
4928,5469
4928,5970
4928,4152
4928,53615
4928,2099
4928,23118
4928,6872
4928,6722
4928,5934
4928,466
4928,602
4928,1386
4928,10365
4928,9063
4928,2071
4928,2033
4928,1874
4928,1871
4928,1870
4928,1869
4928,3172
4928,4214
4928,3551
4928,1385
4928,8841
4928,2064
4928,7531
4928,10009
4928,1387
4928,10524
4928,5925
4928,7520
4928,6667
4928,2002
4928,3725
4928,80712
4928,5430
7508,351
7508,9759
7508,9063
7508,8850
7508,3066
7508,6667
7508,1050
7508,6670
7508,1053
7508,1052
7508,4204
7508,8290
7508,6601
7508,3725
7508,1643
7508,3172
7508,3280
7508,121504
7508,8364
7508,8366
7508,8359
7508,8361
7508,8367
7508,8360
7508,8362
7508,8363
7508,8294
7508,8365
7508,8368
7508,554313
7508,8467
7508,8370
7508,5934
7508,1386
7508,11198
7508,5978
7508,1874
7508,1871
7508,1870
7508,1869
7508,27258
7508,55140
7508,6927
7508,1789
7508,1788
7508,6597
7508,3065
7508,8841
7508,10014
7508,1387
7508,3516
7508,1786
7508,5430
6667,3162
6667,80004
6667,7711
6667,284459
6667,7639
6667,10846
6667,57623
6667,81856
6667,4004
6667,79898
6667,284370
6667,79760
6667,6520
6667,84318
6667,3032
6667,6782
6667,1662
6667,1663
6667,51512
6667,8886
6667,5704
6667,4221
6667,81930
6667,23075
6667,6183
6667,7112
6667,2596
6667,84953
6667,1594
6667,54620
6667,10480
6667,548593
6667,8663
6667,8665
6667,8666
6667,91949
6667,57665
6667,3687
6667,7673
6667,7766
6667,7767
6667,7768
6667,7769
6667,580
6667,7772
6667,64577
6667,3226
6667,55573
6667,54714
6667,23462
6667,2961
6667,80110
6667,51283
6667,93233
6667,4665
6667,79465
6667,56848
6667,9590
6667,57019
6667,3224
6667,284323
6667,3337
6667,25804
6667,6688
6667,64319
6667,5434
6667,133
6667,5432
6667,10077
6667,9741
6667,5438
6667,4439
6667,5440
6667,51451
6667,9294
6667,23344
6667,11316
6667,7031
6667,1877
6667,784
6667,7385
6667,59271
6667,27327
6667,3485
6667,3046
6667,81533
6667,10961
6667,51734
6667,120227
6667,51192
6667,2697
6667,9138
6667,999
6667,79172
6667,55839
6667,8890
6667,146542
6667,26515
6667,1058
6667,123811
6667,10908
6667,9742
6667,90233
6667,80152
6667,23042
6667,9667
6667,57122
6667,2965
6667,4297
6667,55260
6667,11231
6667,9785
6667,25873
6667,28951
6667,3854
6667,55095
6667,91661
6667,92595
6667,90321
6667,7262
6667,1386
6667,51295
6667,10469
6667,7341
6667,26048
6667,27303
6667,22847
6667,226
6667,388552
6667,126129
6667,85318
6667,4175
6667,55238
6667,29128
6667,55313
6667,805
6667,808
6667,9817
6667,79075
6667,23649
6667,8531
6667,9088
6667,57020
6667,7702
6667,5184
6667,5652
6667,55773
6667,1351
6667,6046
6667,10294
6667,9093
6667,6647
6667,9810
6667,10018
6667,84138
6667,6150
6667,52
6667,9152
6667,100861412
6667,84067
6667,8625
6667,593
6667,1017
6667,129787
6667,51726
6667,55515
6667,4350
6667,27335
6667,83445
6667,22879
6667,201514
6667,8290
6667,55588
6667,4311
6667,56897
6667,30000
6667,4676
6667,57474
6667,7260
6667,9709
6667,4040
6667,8178
6667,22800
6667,83983
6667,51108
6667,55737
6667,79735
6667,79673
6667,11075
6667,6776
6667,57405
6667,10293
6667,29074
6667,5914
6667,10421
6667,5610
6667,27006
6667,26281
6667,4188
6667,374378
6667,8853
6667,165324
6667,55572
6667,56915
6667,9534
6667,3619
6667,56683
6667,3018
6667,9681
6667,5699
6667,84878
6667,8479
6667,28962
6667,7638
6667,2188
6667,51258
6667,79954
6667,55120
6667,115509
6667,1820
6667,3178
6667,51398
6667,124152
6667,55011
6667,10664
6667,10235
6667,25780
6667,4325
6667,993
6667,79903
6667,53635
6667,9702
6667,1032
6667,3987
6667,23589
6667,84335
6667,3770
6667,6947
6667,162963
6667,8350
6667,7013
6667,8435
6667,8358
6667,8352
6667,8968
6667,8355
6667,8351
6667,8353
6667,80205
6667,8357
6667,91057
6667,7003
6667,65988
6667,388567
6667,374383
6667,163049
6667,51002
6667,11060
6667,5359
6667,57711
6667,84436
6667,7004
6667,55702
6667,90324
6667,83732
6667,5307
6667,126231
6667,81889
6667,84765
6667,6927
6667,8354
6667,2355
6667,1613
6667,85363
6667,55815
6667,1509
6667,29109
6667,5310
6667,7124
6667,7428
6667,7536
6667,59286
6667,6888
6667,2260
6667,4292
6667,90338
6667,7873
6667,22900
6667,126133
6667,10055
6667,2906
6667,10921
6667,26471
6667,79677
6667,1262
6667,7465
6667,112398
6667,2962
6667,4172
6667,390927
6667,54497
6667,7184
6667,11103
6667,92906
6667,6801
6667,4174
6667,3643
6667,3611
6667,3021
6667,3020
6667,5589
6667,23383
6667,57661
6667,9540
6667,9739
6667,4701
6667,55742
6667,9961
6667,595
6667,4057
6667,84964
6667,213
6667,6193
6667,4502
6667,5714
6667,1489
6667,5713
6667,6786
6667,3949
6667,7567
6667,54700
6667,54957
6667,64708
6667,1201
6667,64755
6667,3856
6667,11144
6667,8356
6667,23085
6667,4190
6667,581
6667,51232
6667,112464
6667,54020
6667,7078
6667,9422
6667,10781
6667,60626
6667,339324
6667,6764
6667,1982
6667,5934
6667,7881
6667,57343
6667,55900
6667,29902
6667,79177
6667,51503
6667,10567
6667,84272
6667,4691
6667,1727
6667,54535
6667,115
6667,4504
6667,7761
6667,7760
6667,6224
6667,6141
6667,3105
6667,6234
6667,79652
6667,10944
6667,57731
6667,90019
6667,55723
6667,93323
6667,23354
6667,9564
6667,163126
6667,55346
6667,7942
6667,3017
6667,51564
6667,51594
6667,8339
6667,1153
6667,8347
6667,9943
6667,8342
6667,8341
6667,472
6667,8345
6667,6609
6667,8970
6667,85236
6667,51112
6667,14
6667,7128
6667,56942
6667,55622
6667,10527
6667,833
6667,10847
6667,1634
6667,2026
6667,4863
6667,4218
6667,8078
6667,4609
6667,286053
6667,55553
6667,5754
6667,7837
6667,4358
6667,5257
6667,10153
6667,286133
6667,1387
6667,10106
6667,55006
6667,29066
6667,92105
6667,1200
6667,285782
6667,80122
6667,147694
6667,3797
6667,55794
6667,7644
6667,2956
6667,7297
6667,6829
6667,55066
6667,23524
6667,6915
6667,5286
6667,79763
6667,284309
6667,654483
6667,374928
6667,10290
6667,7867
6667,84164
6667,5682
6667,55246
6667,84450
6667,130557
6667,9518
6667,115004
6667,81576
6667,6596
6667,439
6667,6142
6667,2935
6667,23659
6667,2512
6667,3454
6667,6223
6667,1009
6667,28987
6667,57498
6667,672
6667,89970
6667,58506
6667,7485
6667,4436
6667,54454
6667,23645
6667,6147
6667,847
6667,8204
6667,790
6667,29095
6667,894
6667,9166
6667,84823
6667,6941
6667,4922
6667,51287
6667,57153
6667,5116
6667,6770
6667,8802
6667,5147
6667,6664
6667,2525
6667,10229
6667,3383
6667,3609
6667,126298
6667,3043
6667,627
6667,10212
6667,865
6667,89858
6667,9645
6667,3801
6667,5168
6667,10755
6667,91663
6667,284361
6667,3280
6667,55295
6667,826
6667,4501
6667,6882
6667,8175
6667,4493
6667,84675
6667,9361
6667,339318
6667,5965
6667,7571
6667,10131
6667,645
6667,51272
6667,6048
6667,3910
6667,23595
6667,10780
6667,1268
6667,116113
6667,4361
6667,58986
6667,8498
6667,706
6667,1632
6667,6868
6667,7040
6667,7104
6667,58525
6667,10054
6667,7533
6667,6626
6667,6636
6667,5424
6667,1039
6667,2997
6667,79801
6667,54503
6667,10114
6667,11100
6667,10526
6667,9592
6667,9475
6667,55252
6667,4784
6667,7329
6667,4313
6667,54555
6667,7728
6667,11051
6667,4076
6667,64091
6667,9514
6667,23300
6667,1028
6667,1027
6667,10553
6667,65125
6667,79798
6667,55022
6667,116832
6667,9894
6667,80227
6667,3553
6667,23378
6667,5984
6667,113174
6667,463
6667,3489
6667,56992
6667,129642
6667,3725
6667,58473
6667,23468
6667,11140
6667,25940
6667,54014
6667,64285
6667,330
6667,84219
6667,10890
6667,11129
6667,22880
6667,6926
6667,26273
6667,9125
6667,79230
6667,25793
6667,10644
6667,51699
6667,58516
6667,89797
6667,23536
6667,2067
6667,2068
6667,2071
6667,1876
6667,1874
6667,1871
6667,1870
6667,1869
6667,338322
6667,1938
6667,5300
6667,5500
6667,28960
6667,162972
6667,9875
6667,8775
6667,51690
6667,27258
6667,79042
6667,81577
6667,6747
6667,29948
6667,10428
6667,9994
6667,10971
6667,57610
6667,56241
6667,56899
6667,84342
6667,10127
6667,25839
6667,56902
6667,1315
6667,55623
6667,7762
6667,10200
6667,79740
6667,51330
6667,1725
6667,8131
6667,26093
6667,9784
6667,64225
6667,23410
6667,79874
6667,90390
6667,7481
6667,10217
6667,10634
6667,55159
6667,10794
6667,84671
6667,5179
6667,25850
6667,8867
6667,1012
6667,55621
6667,51493
6667,54985
6667,6810
6667,51083
6667,6170
6667,6241
6667,6240
6667,162
6667,3772
6667,3064
6667,10602
6667,148170
6667,6453
6667,26528
6667,79759
6667,79788
6667,2821
6667,4696
6667,53916
6667,148223
6667,27315
6667,10224
6667,4706
6667,6187
6667,2995
6667,90580
6667,54386
6667,284325
6667,23274
6667,9342
6667,80063
6667,5819
6667,84705
6667,5930
6667,78994
6667,84324
6667,8743
6667,164
6667,757
6667,23369
6667,30845
6667,10938
6667,2547
6667,4211
6667,11018
6667,124402
6667,746
6667,26156
6667,23211
6667,604
6667,8794
6667,8795
6667,3589
6667,55729
6667,10474
6667,84516
6667,7528
6667,283232
6667,55355
6667,22882
6667,79102
6667,150082
6667,400713
6667,79068
6667,3939
6667,51646
6667,23122
6667,10043
6667,51072
6667,93436
6667,54938
6667,440026
6667,16
6667,4849
6667,79831
6667,23019
6667,7405
6667,8364
6667,8366
6667,8359
6667,8361
6667,8367
6667,8360
6667,8362
6667,8363
6667,8294
6667,8365
6667,8368
6667,9370
6667,2043
6667,9852
6667,8437
6667,57448
6667,5347
6667,79728
6667,81606
6667,1826
6667,10335
6667,2131
6667,114790
6667,7251
6667,26061
6667,2976
6667,57348
6667,144108
6667,335
6667,2042
6667,26610
6667,55140
6667,7272
6667,79640
6667,79635
6667,2618
6667,8914
6667,284307
6667,5261
6667,3735
6667,4316
6667,121504
6667,24147
6667,4594
6667,54765
6667,5558
6667,2177
6667,65057
6667,6446
6667,49
6667,539
6667,4312
6667,55239
6667,6415
6667,51374
6667,199745
6667,66005
6667,2033
6667,10370
6667,55226
6667,5204
6667,79165
6667,94059
6667,23568
6667,8724
6667,10975
6667,55101
6667,51741
6667,84661
6667,6205
6667,10607
6667,25788
6667,6209
6667,54442
6667,11277
6667,1019
6667,10078
6667,58486
6667,4685
6667,3265
6667,55327
6667,9798
6667,25841
6667,5536
6667,79088
6667,55676
6667,4616
6667,272
6667,7430
6667,801
6667,26065
6667,1026
6667,10635
6667,10782
6667,22928
6667,11273
6667,84811
6667,56949
6667,1760
6667,246243
6667,7001
6667,55114
6667,10308
6667,3150
6667,51231
6667,81575
6667,6794
6667,7408
6667,10300
6667,79008
6667,54069
6667,60509
6667,253558
6667,84752
6667,57539
6667,51728
6667,3732
6667,23521
6667,26063
6667,10196
6667,55824
6667,3276
6667,387758
6667,1180
6667,9611
6667,91304
6667,9946
6667,29844
6667,6633
6667,7705
6667,30835
6667,55872
6667,3460
6667,80790
6667,1329
6667,3727
6667,8463
6667,55031
6667,51692
6667,3013
6667,7372
6667,8425
6667,8332
6667,6885
6667,55293
6667,253769
6667,4758
6667,8329
6667,54978
6667,11321
6667,6203
6667,8330
6667,5725
6667,57455
6667,130497
6667,5985
6667,3012
6667,64770
6667,29964
6667,6158
6667,126328
6667,51079
6667,966
6667,6881
6667,7299
6667,79053
6667,23258
6667,2521
6667,4946
6667,56052
6667,64080
6667,64342
6667,4684
6667,1340
6667,8732
6667,5905
6667,4052
6667,51026
6667,55850
6667,10058
6667,23204
6667,3661
6667,51573
6667,147687
6667,3398
6667,135114
6667,23647
6667,8605
6667,2237
6667,11117
6667,7494
6667,25821
6667,55308
6667,11269
6667,2109
6667,199704
6667,55128
6667,10024
6667,7374
6667,7189
6667,8335
6667,9846
6667,80011
6667,1490
6667,29946
6667,638
6667,637
6667,8726
6667,5547
6667,84939
6667,1454
6667,10051
6667,94104
6667,197407
6667,23361
6667,2100
6667,55692
6667,5837
6667,163087
6667,25886
6667,147657
6667,90649
6667,4193
6667,9577
6667,55471
6667,3726
6667,9814
6667,8336
6667,3978
6667,4199
6667,85235
6667,445329
6667,8331
6667,329
6667,6818
6667,8969
6667,126074
6667,8334
6667,63922
6667,25970
6667,1209
6667,8318
6667,5091
6667,84231
6667,84922
6667,26993
6667,83461
6667,83879
6667,92609
6667,83475
6667,29099
6667,92283
6667,151393
6667,80777
6667,80071
6667,8061
6667,196074
6667,5971
6667,5970
6667,55620
6667,9553
6667,354
6667,114823
6667,57418
6667,5518
6667,5793
6667,8563
6667,79613
6667,284371
6667,284391
6667,8344
6667,9401
6667,23160
6667,5886
6667,3588
6667,8343
6667,2912
6667,143458
6667,146434
6667,5465
6667,55010
6667,2222
6667,3481
6667,9070
6667,5591
6667,23609
6667,9646
6667,100271849
6667,8340
6667,54851
6667,1643
6667,55422
6667,6181
6667,6207
6667,8348
6667,554313
